Ticker,Exchange,Sector,Industry,MarketCap,ProfitMargin,TradingAge
FEMY,NCM,Healthcare,Medical Instruments & Supplies,33166334.0,0.0,5
OMH,NCM,Real Estate,Real Estate Services,35925368.0,-0.33708,3
REFR,NCM,Technology,Electronic Components,26918580.0,-1.82438,40
AZZTF,OQB,Basic Materials,Other Industrial Metals & Mining,35398044.0,0.0,5
PTLE,NCM,Consumer Cyclical,Specialty Retail,26820272.0,-0.044710003,2
TRXA,OQB,Financial Services,Shell Companies,34214680.0,0.0,17
PDSB,NCM,Healthcare,Biotechnology,31245866.0,0.0,11
MAXN,NMS,Technology,Solar,34034848.0,0.0,6
RNTX,NCM,Healthcare,Biotechnology,32595114.0,0.0,9
JSPR,NCM,Healthcare,Biotechnology,34420368.0,0.0,6
NSFDF,OQB,Energy,Oil & Gas Equipment & Services,33892416.0,-0.27216998,27
TACT,NGM,Technology,Computer Hardware,32969726.0,-0.02409,30
RCT,NCM,Technology,Software - Application,30949804.0,-1.10279,1
ATNM,ASE,Healthcare,Biotechnology,34627440.0,0.0,14
WPRT,NMS,Consumer Cyclical,Auto Parts,32381130.0,-0.20895,18
YYAI,NCM,Technology,Software - Infrastructure,35162524.0,-0.03543,5
NTZ,NYQ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",29519152.0,-0.06103,33
AIFF,NCM,Technology,Software - Application,24042546.0,0.0,32
TELA,NGM,Healthcare,Medical Devices,34649212.0,-0.50611,7
RSRV,PNK,Energy,Oil & Gas E&P,33385000.0,0.17983,19
EVAX,NCM,Healthcare,Biotechnology,32610246.0,-1.02378,5
RAND,NCM,Financial Services,Asset Management,34568636.0,-1.24166,46
ATHR,NCM,Technology,Software - Application,28418668.0,0.0,1
NHTC,NCM,Consumer Cyclical,Internet Retail,32351742.0,-0.02217,31
RITR,NCM,Industrials,Engineering & Construction,31696450.0,0.02081,2
INLX,ASE,Technology,Software - Application,32652806.0,-0.10391,14
ABVC,NCM,Healthcare,Biotechnology,31037298.0,0.0,22
CSDX,OQB,Healthcare,Medical Devices,34998908.0,0.19643,21
FOFO,NCM,Industrials,Consulting Services,29065392.0,0.54303,1
JSDA,OQB,Consumer Defensive,Beverages - Non-Alcoholic,31771336.0,-0.23922001,27
DFNS,NGM,Industrials,Aerospace & Defense,29610988.0,0.0,6
KMRK,NCM,Consumer Cyclical,Leisure,39035000.0,0.02622,1
NTRP,NCM,Consumer Cyclical,Travel Services,34606892.0,0.0,16
SKIL,NYQ,Consumer Defensive,Education & Training Services,32494090.0,-0.26024,7
GDSRF,PNK,Basic Materials,Gold,32553860.0,0.0,8
LGVN,NCM,Healthcare,Biotechnology,28695516.0,0.0,5
RYES,OQB,Basic Materials,Gold,34363532.0,0.0,14
INMB,NCM,Healthcare,Biotechnology,31104754.0,0.0,7
BCTX,NCM,Healthcare,Biotechnology,30307034.0,0.0,14
CBLO,PNK,Financial Services,Capital Markets,31901520.0,0.0,10
WBSR,PNK,Technology,Software - Application,24253730.0,0.0,5
SFCO,PNK,Financial Services,Banks - Regional,32316284.0,0.0,3
STLNF,OQB,Basic Materials,Other Industrial Metals & Mining,31156964.0,0.0,4
MRMD,OQB,Healthcare,Drug Manufacturers - Specialty & Generic,30239088.0,-0.09062,14
PGZFF,OQB,Basic Materials,Other Industrial Metals & Mining,32172698.0,0.0,14
ZDAI,NCM,Industrials,Engineering & Construction,30646688.0,-0.81825995,2
JAGU,ASE,Energy,Uranium,31300352.0,0.0,0
NBY,ASE,Healthcare,Biotechnology,30304628.0,0.31479,19
VEEA,NGM,Technology,Information Technology Services,32361660.0,0.0,5
POCI,NCM,Healthcare,Medical Instruments & Supplies,33969008.0,-0.2833,34
LPSN,NMS,Technology,Software - Application,30013472.0,-0.27583998,26
FOXX,NCM,Technology,Consumer Electronics,29421806.0,-0.24618,4
QZMRF,OQX,Basic Materials,Other Industrial Metals & Mining,35065068.0,0.0,23
PLUR,NCM,Healthcare,Biotechnology,31257810.0,0.0,23
TOON,ASE,Communication Services,Entertainment,32397324.0,-0.64029,14
VGES,OQB,Consumer Cyclical,Personal Services,31429144.0,0.0,6
BOSC,NCM,Technology,Communication Equipment,30682560.0,0.0678,30
NEPH,NCM,Healthcare,Medical Instruments & Supplies,30974820.0,0.06355,22
RCON,NCM,Energy,Oil & Gas Equipment & Services,26777558.0,-0.25464,17
EMGDF,OQB,Basic Materials,Other Industrial Metals & Mining,31380526.0,0.0,6
ONEG,NCM,Industrials,Engineering & Construction,29600000.0,-0.00909,2
HOLO,NCM,Technology,Electronic Components,28551940.0,0.9192,5
QTZM,PNK,Basic Materials,Specialty Chemicals,31169638.0,0.0,2
CVM,ASE,Healthcare,Biotechnology,29095406.0,0.0,43
AACG,NCM,Consumer Defensive,Education & Training Services,32725632.0,-0.030380001,18
ATCMF,PNK,Basic Materials,Other Industrial Metals & Mining,32168864.0,-0.35044998,13
WATT,NCM,Technology,Communication Equipment,39239636.0,0.0,12
SWAG,NCM,Communication Services,Advertising Agencies,31915230.0,-0.0138,5
ARAI,NGM,Technology,Software - Infrastructure,29147620.0,0.0,1
QCLS,NCM,Technology,Computer Hardware,28822086.0,0.0,12
WSTRF,OQX,Energy,Uranium,29028972.0,0.0,2
HYPD,NCM,Healthcare,Biotechnology,27705598.0,0.0,8
VASO,OQX,Healthcare,Health Information Services,29912018.0,0.02905,31
HKIT,NCM,Technology,Software - Application,34866244.0,-1.06705,3
SAGT,NCM,Technology,Software - Application,30472502.0,0.17417999,1
NCEW,NCM,Industrials,Integrated Freight & Logistics,31040000.0,-0.24212,2
CLRCF,PNK,Financial Services,Shell Companies,30575840.0,0.0,4
PC,NCM,Industrials,Specialty Business Services,30497782.0,-1.26625,2
CNF,NYQ,Financial Services,Mortgage Finance,30433338.0,-0.14039,8
BLIV,NCM,Technology,Software - Application,24119860.0,0.0,1
XCUR,NCM,Healthcare,Biotechnology,28363716.0,0.0,8
ABLV,NCM,Consumer Cyclical,Specialty Retail,31357658.0,0.02044,4
SUUN,NGM,Utilities,Utilities - Renewable,27489328.0,-0.21892999,2
VRHI,PNK,Healthcare,Health Information Services,30000006.0,-0.12113,13
DTST,NCM,Technology,Information Technology Services,27818908.0,0.64071,14
LSH,NCM,Industrials,Integrated Freight & Logistics,33739008.0,-0.21118,2
ETST,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,29849836.0,0.10079,12
ATCH,ASE,Financial Services,Capital Markets,29639114.0,0.12083,5
AMBI,,,,,,0
KTCC,NGM,Technology,Computer Hardware,29537214.0,-0.03677,43
CLPS,NGM,Technology,Information Technology Services,29841828.0,-0.03943,8
USIO,NGM,Technology,Software - Infrastructure,28673230.0,-0.02942,27
HERZ,NCM,Financial Services,Asset Management,30706280.0,-0.80739,32
UFG,NCM,Industrials,Marine Shipping,29543150.0,0.00082,1
RMXI,OQB,Technology,Software - Infrastructure,29130602.0,0.0,1
TOP,NCM,Financial Services,Capital Markets,30762904.0,-1.22349,4
KYNB,NMS,Healthcare,Biotechnology,28853876.0,28.48634,12
PRKA,OQX,Consumer Cyclical,Leisure,29472396.0,0.113850005,20
HSPOF,OQB,Financial Services,Shell Companies,29668260.0,0.0,3
IMTCF,OQB,Basic Materials,Other Industrial Metals & Mining,29858874.0,0.0,2
ZKIN,NCM,Basic Materials,Steel,29708370.0,-0.05594,9
WBQNL,PNK,Industrials,Specialty Business Services,29261062.0,0.0,6
PFAI,NCM,Consumer Defensive,Farm Products,29952000.0,-0.06356,1
ZLME,PNK,Financial Services,Shell Companies,29248500.0,0.0,15
VNCE,NCM,Consumer Cyclical,Apparel Manufacturing,28946556.0,-0.061979998,13
CRWS,NCM,Consumer Cyclical,"Furnishings, Fixtures & Appliances",28349136.0,-0.11098,23
TPST,NCM,Healthcare,Biotechnology,30871650.0,0.0,14
BZDLF,PNK,Basic Materials,Copper,27790990.0,0.0,1
NSRX,ASE,Healthcare,Drug Manufacturers - General,31267860.0,0.0,1
ANGH,NCM,Communication Services,Entertainment,25381674.0,-0.75413,6
CIF,NYQ,Financial Services,Asset Management,28643178.0,0.78244,38
UG,NGM,Consumer Defensive,Household & Personal Products,28760438.0,0.19481,46
TDTH,NCM,Technology,Information Technology Services,29106534.0,0.0,2
DYAI,NCM,Healthcare,Biotechnology,34016532.0,-2.19863,18
AEON,ASE,Healthcare,Biotechnology,27074274.0,0.0,3
ZEFIF,OQB,Energy,Oil & Gas Equipment & Services,31148520.0,-0.11748,2
CGTL,NCM,Consumer Cyclical,Specialty Retail,28297500.0,-0.63214,2
FMST,NCM,Basic Materials,Other Industrial Metals & Mining,25387262.0,0.0,3
JOB,ASE,Industrials,Staffing & Employment Services,29789548.0,-0.36782002,46
CSTE,NMS,Industrials,Building Products & Equipment,37689012.0,-0.34607,14
MDBH,NCM,Financial Services,Capital Markets,27868056.0,9.13756,3
DXLG,NGM,Consumer Cyclical,Apparel Retail,27989550.0,-0.017280001,39
USREF,PNK,Basic Materials,Other Industrial Metals & Mining,28393654.0,0.0,4
EPOW,NCM,Industrials,Electrical Equipment & Parts,28620916.0,-0.12142,5
VIPZ,OQB,Consumer Cyclical,Gambling,28251892.0,0.0,5
BMNM,OQX,Financial Services,Asset Management,28194132.0,0.33933,22
EMCGF,PNK,Financial Services,Shell Companies,28025790.0,0.0,4
AYTU,NCM,Healthcare,Drug Manufacturers - Specialty & Generic,28013672.0,-0.39021,18
OTLK,NCM,Healthcare,Biotechnology,29164890.0,0.0,10
MYO,ASE,Healthcare,Medical Devices,27320212.0,-0.38052,9
BEEM,NCM,Technology,Solar,26831378.0,-1.05888,16
PETV,OQX,Healthcare,Medical Devices,27663762.0,0.0,12
EHSI,OQB,Healthcare,Medical Care Facilities,27644304.0,0.0,19
RAPH,OQB,Healthcare,Drug Manufacturers - Specialty & Generic,27476984.0,0.0,3
AWRE,NGM,Technology,Software - Application,26138120.0,-0.33962002,30
NSYS,NCM,Healthcare,Medical Devices,27582736.0,-0.02252,33
SER,ASE,Healthcare,Biotechnology,27395332.0,0.0,8
WKHS,NCM,Consumer Cyclical,Auto Manufacturers,28510600.0,0.0,16
PLSM,NCM,Healthcare,Medical Devices,27311944.0,0.0,0
GIFT,NCM,Communication Services,Internet Content & Information,27867520.0,-0.12613,5
CFND,NYQ,,,26931346.0,0.0,1
FARM,NMS,Consumer Defensive,Packaged Foods,26941674.0,-0.055120002,46
JAN,NYQ,Industrials,Waste Management,,0.0,0
RYOJ,NCM,Industrials,Consulting Services,25987500.0,0.1197,1
PMEC,NCM,Industrials,Specialty Business Services,26508412.0,-0.02612,3
MODD,NCM,Healthcare,Medical Devices,25613338.0,0.0,4
MILIF,OQB,Basic Materials,Other Industrial Metals & Mining,26407016.0,0.0,4
CHAI,NCM,Communication Services,Internet Content & Information,24504582.0,0.0,6
EZGO,NCM,Consumer Cyclical,Recreational Vehicles,25688236.0,-0.42431,5
LSF,ASE,Consumer Defensive,Packaged Foods,25582510.0,-0.03929,6
ITHUF,PNK,Healthcare,Drug Manufacturers - Specialty & Generic,34087304.0,0.01115,8
GAME,NCM,Communication Services,Electronic Gaming & Multimedia,26225944.0,-0.34407002,8
TURB,NCM,Technology,Solar,26197368.0,-0.18778,3
NAAS,NCM,Consumer Cyclical,Specialty Retail,25946432.0,0.0,9
UONE,NCM,Communication Services,Broadcasting,25264412.0,-0.39231,27
PFSB,OQB,Financial Services,Banks - Regional,26465092.0,0.19949,3
BIRD,NMS,Consumer Cyclical,Apparel Retail,25706978.0,-0.51904,5
TINFF,PNK,Basic Materials,Gold,26376168.0,0.0,6
GDST,PNK,Financial Services,Shell Companies,26349222.0,0.0,4
NRSN,NCM,Healthcare,Biotechnology,25147646.0,0.0,5
ATCX,NCM,,,24387538.0,,0
FLUX,NCM,Industrials,Electrical Equipment & Parts,25821566.0,-0.08357,6
NRDE,PNK,Consumer Cyclical,Auto Manufacturers,26236964.0,0.0,7
GUER,OQX,Technology,Semiconductors,26232212.0,-0.15087,2
BOLD,NMS,Healthcare,Biotechnology,26664632.0,0.0,2
ACCS,ASE,Communication Services,Advertising Agencies,28397190.0,-0.23527001,18
EVTV,NCM,Consumer Cyclical,Auto Manufacturers,22758066.0,0.0,9
KLNG,OQB,Energy,Oil & Gas Equipment & Services,25989638.0,0.00686,26
MVO,NYQ,Energy,Oil & Gas E&P,26910000.0,0.92681,19
BONXF,OQX,Basic Materials,Gold,25608260.0,0.0,16
TXMD,NMS,Healthcare,Drug Manufacturers - Specialty & Generic,25926574.0,0.108009994,19
CPOP,NCM,Communication Services,Entertainment,25614142.0,-0.063990004,5
BZFD,NCM,Communication Services,Internet Content & Information,25846514.0,-0.31157,5
VNRX,ASE,Healthcare,Medical Devices,25364272.0,0.0,14
TBMC,NGM,Financial Services,Shell Companies,24768402.0,0.0,3
IGC,ASE,Healthcare,Biotechnology,27199882.0,0.0,20
LIXT,NCM,Healthcare,Biotechnology,23846432.0,0.0,19
CRMZ,OQX,Technology,Software - Application,25411302.0,0.0747,27
LOCL,NYQ,Consumer Defensive,Farm Products,25834454.0,-2.65214,5
ASPC,NCM,Financial Services,Shell Companies,25456268.0,0.0,1
SFRX,PNK,Industrials,Specialty Business Services,28522594.0,0.0,26
BMR,NCM,Technology,Software - Application,23760678.0,-1.9457,3
NOM,NYQ,Financial Services,Asset Management,25175612.0,-0.074990004,33
VTGN,NCM,Healthcare,Biotechnology,24128774.0,0.0,15
ZBAO,NCM,Financial Services,Insurance Brokers,25507122.0,-0.22395,2
VNTG,ASE,Industrials,Marine Shipping,29195326.0,0.037469998,1
FATN,NCM,Technology,Software - Infrastructure,23950086.0,0.04144,1
KDOZF,OQB,Communication Services,Advertising Agencies,24947854.0,0.03536,27
BRNS,NGM,Healthcare,Biotechnology,25723122.0,0.0,5
HWAUF,OQX,Basic Materials,Gold,25206208.0,0.0,5
KCCFF,OQX,Basic Materials,Other Industrial Metals & Mining,23658612.0,0.0,9
KNGRF,OQB,Basic Materials,Other Industrial Metals & Mining,23721656.0,0.0,22
RAIN,NCM,Industrials,Pollution & Treatment Controls,24812166.0,0.0,1
WRPT,,,,,,0
REVFF,PNK,Basic Materials,Gold,24869402.0,0.0,17
ARKR,NGM,Consumer Cyclical,Restaurants,24882490.0,-0.085030004,41
DFLI,NCM,Industrials,Electrical Equipment & Parts,24399000.0,-1.18337,5
CCEL,ASE,Healthcare,Medical Care Facilities,25132068.0,-0.07696,32
ROMJF,OQX,Healthcare,Drug Manufacturers - Specialty & Generic,24519156.0,0.05651,8
JVA,NCM,Consumer Defensive,Packaged Foods,25003668.0,0.01888,21
EQS,NYQ,Financial Services,Asset Management,23184714.0,0.0,34
BIOX,NMS,Basic Materials,Agricultural Inputs,23614118.0,-0.17719,8
STLY,OQB,Financial Services,Insurance - Specialty,24593096.0,0.12437,34
INTZ,NCM,Technology,Software - Infrastructure,23520438.0,-1.12359,34
ORIO,NCM,Technology,Software - Infrastructure,24238950.0,-0.20990999,9
IINN,NCM,Healthcare,Medical Devices,23925002.0,0.0,5
ICMB,NMS,Financial Services,Asset Management,24657796.0,0.30836,12
NEON,NCM,Technology,Electronic Components,23496090.0,4.1188197,37
LTRN,NCM,Healthcare,Biotechnology,23822822.0,0.0,6
ITHR,PNK,Industrials,Electrical Equipment & Parts,24154042.0,-0.94138,2
PRZO,NCM,Industrials,Aerospace & Defense,22656570.0,0.0,3
CUE,NCM,Healthcare,Biotechnology,25958238.0,-0.96853995,8
APUS,ASE,Healthcare,Drug Manufacturers - Specialty & Generic,25906526.0,0.0,1
HRGN,OQB,Healthcare,Biotechnology,28792380.0,0.0,13
DAIO,NCM,Technology,Electronic Components,23104128.0,-0.23191,37
USGDF,OQX,Basic Materials,Gold,22346980.0,0.0,8
BAFN,NCM,Financial Services,Banks - Regional,24084624.0,-0.57929003,5
SDST,NCM,Industrials,Electrical Equipment & Parts,24180420.0,0.0,5
NEUP,NGM,Healthcare,Biotechnology,24852026.0,-0.37793,5
QVCGA,NCM,Consumer Cyclical,Internet Retail,14748847.0,-0.38833,20
SNTI,NCM,Healthcare,Biotechnology,24187572.0,0.0,5
PASG,NCM,Healthcare,Biotechnology,23834028.0,0.0,6
FTHM,NCM,Real Estate,Real Estate Services,24937800.0,-0.047030002,6
SNAL,NCM,Communication Services,Electronic Gaming & Multimedia,20021172.0,-0.30673,4
MXC,ASE,Energy,Oil & Gas E&P,24020040.0,0.18067,32
CVV,NCM,Industrials,Specialty Industrial Machinery,23170712.0,-0.0065499996,27
MNDO,NGM,Technology,Software - Application,23624938.0,0.13383001,26
AAUAF,OQB,Basic Materials,Gold,23351742.0,0.0,21
GSIW,NCM,Financial Services,Capital Markets,23192068.0,-0.93202,3
MSAI,NCM,Technology,Software - Infrastructure,19631972.0,-2.23261,5
UTSI,NMS,Technology,Communication Equipment,23580936.0,-0.62024,26
KAYS,OQB,Healthcare,Drug Manufacturers - Specialty & Generic,23064160.0,0.0,14
IRIX,NCM,Healthcare,Medical Devices,23206474.0,-0.100439996,30
WNDW,PNK,Utilities,Utilities - Renewable,26969410.0,0.0,27
RCG,ASE,Financial Services,Asset Management,23152094.0,2.42442,30
MLSS,ASE,Healthcare,Medical Instruments & Supplies,19374164.0,-0.74665,31
PHNMF,OQX,Basic Materials,Gold,23295076.0,0.0,16
GTHP,OQB,Healthcare,Medical Devices,22879244.0,0.0,5
POWMF,OQB,,,22876066.0,,2
PSHG,NCM,Industrials,Marine Shipping,22502206.0,0.5937,15
EPSM,NCM,Consumer Defensive,Beverages - Wineries & Distilleries,21232096.0,-0.10502,1
PVCT,OQB,Healthcare,Biotechnology,22695114.0,0.0,29
NNVC,ASE,Healthcare,Biotechnology,22242850.0,0.0,21
YQ,NMS,Consumer Defensive,Education & Training Services,22270902.0,-1.59295,6
WYHG,NCM,Consumer Defensive,Packaged Foods,21164156.0,0.03937,2
TRGEF,OQB,Basic Materials,Other Industrial Metals & Mining,22577828.0,0.0,3
IGTA,PNK,Financial Services,Shell Companies,22512504.0,0.0,4
SPEX,,,,,,0
NYC,NYQ,Real Estate,Real Estate Services,23842652.0,-0.40912998,6
AVNI,PNK,Consumer Cyclical,Leisure,22400246.0,0.0,21
CKX,ASE,Energy,Oil & Gas E&P,21352540.0,0.52943003,27
WIMI,NGM,Communication Services,Advertising Agencies,21090992.0,0.38756,6
FEDU,NYQ,Consumer Defensive,Education & Training Services,22148568.0,0.03423,9
KARX,OQB,Industrials,Consulting Services,22884924.0,-0.15644,2
SCIA,OQB,Technology,Semiconductor Equipment & Materials,22103196.0,0.08902001,27
APAAF,OQB,Energy,Uranium,22215146.0,0.0,5
TARSF,OQB,Basic Materials,Other Precious Metals & Mining,19933282.0,0.0,8
ADGM,NCM,Healthcare,Medical Devices,23932988.0,0.0,2
TBHC,NMS,Consumer Cyclical,Home Improvement Retail,21560682.0,-0.067930005,24
BHIC,PNK,Healthcare,Pharmaceutical Retailers,24702874.0,0.1874,5
FENG,NYQ,Communication Services,Internet Content & Information,21534206.0,0.00044,15
XOS,NCM,Industrials,Farm & Heavy Construction Machinery,23461776.0,-0.66128,6
AUSI,PNK,Industrials,Specialty Industrial Machinery,21748590.0,0.0,5
RMCF,NCM,Consumer Defensive,Confectioners,20252224.0,-0.13618,40
CNOBF,PNK,Basic Materials,Other Industrial Metals & Mining,19530430.0,0.0,13
BURU,ASE,Industrials,Specialty Industrial Machinery,25132224.0,0.0,6
IPM,NCM,Technology,Software - Application,21198882.0,-0.08286,20
TVGN,NGM,Healthcare,Biotechnology,21132292.0,0.0,4
DOGZ,NCM,Consumer Cyclical,Leisure,21620880.0,-0.24634,9
IVFH,OQB,Consumer Defensive,Food Distribution,23820816.0,-0.02816,25
ACPS,PNK,Industrials,Building Products & Equipment,11423901.0,0.07343,17
AUID,NCM,Technology,Software - Infrastructure,20495448.0,0.0,5
CLOQ,OQB,Technology,Software - Infrastructure,21261960.0,0.0,13
LIMX,OQX,Consumer Defensive,Packaged Foods,21133758.0,0.0,14
SKYE,NGM,Healthcare,Biotechnology,20805292.0,0.0,11
ECRO,PNK,,,20957530.0,0.0,21
AQUC,PNK,Financial Services,Shell Companies,20945670.0,0.0,4
OBAI,NGM,Technology,Software - Infrastructure,19821808.0,-1.11078,0
RVP,ASE,Healthcare,Medical Instruments & Supplies,21704442.0,-0.17009,25
VYNE,NCM,Healthcare,Biotechnology,20993598.0,0.0,8
YTFD,PNK,Financial Services,Shell Companies,20744010.0,0.0,9
SMSI,NCM,Technology,Software - Application,20947912.0,-1.68905,31
GRNQ,NCM,Industrials,Consulting Services,21262854.0,-0.41147998,8
AAQL,PNK,Consumer Cyclical,Internet Retail,20565204.0,-0.49366,5
POAS,ASE,Healthcare,Medical Devices,20149658.0,0.0,1
EHLD,NCM,Industrials,Marine Shipping,20307794.0,1.112,1
DBGI,NCM,Consumer Cyclical,Apparel Retail,17236448.0,-1.64551,5
MSGM,NCM,Communication Services,Electronic Gaming & Multimedia,20720080.0,0.61322,5
BHSIF,OQB,Basic Materials,Other Industrial Metals & Mining,17293732.0,0.0,18
TC,NCM,Communication Services,Advertising Agencies,20693850.0,0.0,8
SNNF,OQX,Financial Services,Banks - Regional,20314424.0,0.02428,9
ACCL,NCM,Industrials,Consulting Services,19528464.0,0.20899001,1
THH,NCM,Industrials,Specialty Business Services,20043522.0,0.00427,1
LASE,NCM,Industrials,Specialty Industrial Machinery,18903418.0,-1.0536699,4
CNTMF,OQB,Healthcare,Drug Manufacturers - Specialty & Generic,22306966.0,-0.54979,5
SMX,NCM,Industrials,Specialty Business Services,17125316.0,0.0,5
KPEA,OQB,Consumer Cyclical,Internet Retail,19480000.0,-0.70317,5
AHT,NYQ,Real Estate,REIT - Hotel & Motel,19875706.0,-0.16289,23
PAYD,PNK,Technology,Software - Application,19960650.0,-0.03319,9
ZSTK,NCM,Financial Services,Asset Management,23432990.0,0.0,5
SURG,NCM,Communication Services,Telecom Services,19683750.0,-0.83417,8
GREE,NMS,Financial Services,Capital Markets,20064726.0,-0.02624,26
TTIPF,OQX,Healthcare,Biotechnology,19854726.0,0.0,1
GNOLF,PNK,Energy,Oil & Gas Equipment & Services,19817300.0,0.0,22
JGLDF,OQB,Basic Materials,Gold,19831450.0,0.0,5
NIXX,NCM,Industrials,Staffing & Employment Services,19900462.0,-0.39189997,14
SPRS,PNK,Technology,Electronics & Computer Distribution,19722932.0,0.0313,16
BRKCF,OQB,Basic Materials,Other Industrial Metals & Mining,19693806.0,0.0,5
BESS,ASE,Utilities,Utilities - Renewable,20038082.0,0.0,22
HHS,NGM,Industrials,Conglomerates,19130168.0,-0.03265,33
MYND,ASE,Consumer Defensive,Education & Training Services,20083662.0,-0.3664,9
CHKR,PNK,Energy,Oil & Gas E&P,19635000.0,0.68985003,5
AIDX,NCM,Healthcare,Medical Devices,20923138.0,-1.59334,0
AUST,ASE,Basic Materials,Gold,17663970.0,0.0,4
PN,NCM,Technology,Solar,18897300.0,-0.042579997,1
VBIX,NCM,Communication Services,Internet Content & Information,20273746.0,-1.99041,14
YHC,NCM,Consumer Defensive,Beverages - Wineries & Distilleries,23075508.0,0.0,3
LHAI,NCM,Real Estate,Real Estate Services,19313700.0,0.027479999,1
RDGMF,OQB,Basic Materials,Gold,19283738.0,0.0,5
DLPN,NCM,Communication Services,Advertising Agencies,18426082.0,-0.1137,20
STAK,NCM,Energy,Oil & Gas Equipment & Services,19594554.0,-0.22929001,1
MTWO,OQB,Basic Materials,Other Industrial Metals & Mining,16833906.0,0.0,4
LRE,NCM,Real Estate,Real Estate - Development,18416566.0,0.04494,3
